id,name,name_en,description,one_liner,edinet_code,created_at,updated_at
281,ヒューマンホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
282,ツカダ・グローバルホールディング,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
283,ブラス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
284,ケアサービス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
285,ウェルネット,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
286,ワールドホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
287,ディー・エヌ・エー,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
288,博報堂ＤＹホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
289,シダー,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
290,共同ピーアール,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
291,Ｓｈｉｎｗａ　Ｗｉｓｅ　Ｈｏｌｄｉｎｇｓ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
292,アスカネット,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
293,ぐるなび,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
294,タカミヤ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
295,プラップジャパン,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
296,オールアバウト,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
297,アウンコンサルティング,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
298,ファンコミュニケーションズ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
299,ライク,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
300,Ａｏｂａ‐ＢＢＴ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
301,ヒビノ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
302,エスプール,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
303,ＷＤＢホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
304,手間いらず,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
305,ジェイテック,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
306,システム・ロケーション,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
307,タウンニュース社,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
308,翻訳センター,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
309,出前館,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
310,ティア,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
311,ＪＴＰ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
312,アドウェイズ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
313,バリューコマース,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
314,インフォマート,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
315,イーサポートリンク,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
316,ユナイテッド,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
317,オリエンタルコンサルタンツホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
318,日本和装ホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
319,サッポロホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
320,アサヒグループホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
321,キリンホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
322,宝ホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
323,オエノンホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
324,養命酒製造,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
325,北海道コカ・コーラボトリング,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
326,コカ・コーラ　ボトラーズジャパンホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
327,ライフドリンク　カンパニー,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
328,フルッタフルッタ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
329,サントリービバレッジ＆フード,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
330,プレミアムウォーターホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
331,ダイドーグループホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
332,伊藤園,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
333,伊藤園第１種優先株式,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
334,キーコーヒー,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
335,ユニカフェ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
336,日清オイリオグループ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
337,不二製油,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
338,かどや製油,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
339,Ｊ－オイルミルズ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
340,まんだらけ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
341,イオン九州,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
342,アスモ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
343,ベクターホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
344,サンエー,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
345,カワチ薬品,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
346,オートウェーブ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
347,イメージ　ワン,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
348,タビオ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
349,カネ美食品,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
350,エービーシー・マート,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
351,夢みつけ隊,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
352,ハードオフコーポレーション,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
353,高千穂交易,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
354,アスクル,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
355,ゲオホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
356,魚喜,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
357,アンドエスティＨＤ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
358,ジーフット,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
359,シー・ヴイ・エス・ベイエリア,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
360,オルバヘルスケアホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
361,ＹＫＴ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
362,焼肉坂井ホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
363,くら寿司,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
364,キャンドゥ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
365,木徳神糧,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
366,日本マクドナルドホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
367,大戸屋ホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
368,久世,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
369,ジェイホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
370,ＩＫホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
371,パルグループホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
372,エディオン,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
373,あらた,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
374,サーラコーポレーション,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
375,ワッツ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
376,フェスタリアホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
377,トーメンデバイス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
378,ハローズ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
379,北雄ラッキー,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
380,ＪＰホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
381,石光商事,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
382,テンポスホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
383,フジオフードグループ本社,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
384,あみやき亭,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
385,東京エレクトロン　デバイス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
386,ＳＡＮＫＯ　ＭＡＲＫＥＴＩＮＧ　ＦＯＯＤＳ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
387,エフティグループ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
388,ひらまつ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
389,円谷フィールズホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
390,双日,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
391,ヴィレッジヴァンガードコーポレーション,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
392,新都ホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
393,パレモ・ホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
394,コメ兵ホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
395,セリア,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
396,アルフレッサ　ホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
397,アップルインターナショナル,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
398,カルラ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
399,ナフコ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
400,大黒天物産,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
401,ハニーズホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
402,日本プリメックス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
403,ファーマライズホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
404,ワイズテーブルコーポレーション,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
405,キッコーマン,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
406,味の素,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
407,ブルドックソース,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
408,ヱスビー食品,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
409,ユタカフーズ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
410,キユーピー,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
411,ハウス食品グループ本社,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
412,カゴメ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
413,和弘食品,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
414,佐藤食品工業,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
415,アリアケジャパン,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
416,ダイショー,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
417,ピエトロ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
418,エバラ食品工業,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
419,やまみ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
420,はごろもフーズ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
421,ニチレイ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
422,セイヒョー,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
423,横浜冷凍,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
424,東洋水産,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
425,デルソーレ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
426,日東ベスト,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
427,イートアンドホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
428,大冷,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
429,ヨシムラ・フード・ホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
430,日本食品化工,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
431,石井食品,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
432,日清食品ホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
433,ウェルディッシュ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
434,シノブフーズ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
435,一正蒲鉾,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
436,あじかん,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
437,フジッコ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
438,ロック・フィールド,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
439,旭松食品,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
440,日本たばこ産業,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
441,ケンコーマヨネーズ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
442,仙波糖化工業,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
443,大森屋,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
444,わらべや日洋ホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
445,なとり,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
446,サトウ食品,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
447,イフジ産業,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
448,篠崎屋,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
449,ＡＦＣ－ＨＤアムスライフサイエンス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
450,ファーマフーズ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
451,北の達人コーポレーション,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
452,ユーグレナ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
453,ＳＴＩフードホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
454,紀文食品,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
455,ジェイフロンティア,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
456,ピックルスホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
457,ベースフード,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
458,サンクゼール,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
459,オカムラ食品工業,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
460,日本調理機,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
461,テクニスコ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
462,ＧＬＣ　ＧＲＯＵＰ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
463,スター・マイカ・ホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
464,ツクルバ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
465,ＳＲＥホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
466,ランディックス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
467,ＡＤワークスグループ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
468,アールプランナー,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
469,ヤマイチエステート,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
470,ＬＡホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
471,ランドネット,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
472,長栄,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
473,ストレージ王,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
474,クリアル,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
475,ホームポジション,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
476,片倉工業,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
477,グンゼ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
478,ヒューリック,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
479,神栄,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
480,ポラリス・ホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
481,バナーズ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
482,アプライド,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
483,パシフィックネット,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
484,ラサ商事,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
485,クリエイト,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
486,アルペン,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
487,ハブ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
488,ラクーンホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
489,クオールホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
490,ケイティケイ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
491,アルコニックス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
492,神戸物産,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
493,ソリトンシステムズ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
494,ビューティカダンホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
495,セキュアヴェイル,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
496,カワサキ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
497,ジンズホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
498,ビックカメラ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
499,ＤＣＭホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
500,ペッパーフードサービス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
501,ハイパー,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
502,三洋堂ホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
503,ヒラキ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
504,ジェイグループホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
505,ＭｏｎｏｔａＲＯ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
506,ライフフーズ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
507,東京一番フーズ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
508,ＷＤＩ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
509,ＪＦＬＡホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
510,ジェリービーンズグループ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
511,ストリーム,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
512,銚子丸,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
513,あい　ホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
514,ホリイフードサービス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
515,ディーブイエックス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
516,ジェーソン,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
517,きちりホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
518,スターシーズ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
519,Ｊ．フロント　リテイリング,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
520,ドトール・日レスホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
521,マツキヨココカラ＆カンパニー,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
522,テクノアルファ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
523,ブロンコビリー,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
524,ＺＯＺＯ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
525,トレジャー・ファクトリー,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
526,オーシャンシステム,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
527,物語コーポレーション,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
528,三越伊勢丹ホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
529,東洋紡,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
530,ユニチカ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
531,富士紡ホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
532,日清紡ホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
533,倉敷紡績,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
534,ダイワボウホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
535,シキボウ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
536,日東紡績,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
537,オーミケンシ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
538,ＵＮＩＶＡ・Ｏａｋホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
539,トヨタ紡織,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
540,マーチャント・バンカーズ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
541,サイボー,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
542,シンデン・ハイテックス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
543,マクニカホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
544,海帆,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
545,Ｈａｍｅｅ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
546,マーケットエンタープライズ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
547,ファンデリー,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
